date,stock_id,percent,people,unit
2026-09-04,1818,75.49,7,8785473
2026-09-04,1819,84.42,17,28292267
2026-09-04,1903,81.28,66,211397254
2026-09-04,1904,68.28,146,757042677
2026-09-04,1905,71.7,70,790944340
2026-09-04,1906,74.41,26,112391332
2026-09-04,1907,85.44000000000001,210,1418853344
2026-09-04,1907A,0.0,0,0
2026-09-04,1909,68.37,164,907940922
2026-09-04,1918,20.8,26,50241882
2026-09-04,2002,53.1,1489,8359110204
2026-09-04,2002A,21.79,10,8344500
2026-09-04,2006,80.92,156,591079566
2026-09-04,2007,76.78,14,407532527
2026-09-04,2008,92.56,18,176684534
2026-09-04,2009,58.49,18,210433860
2026-09-04,2010,69.32,119,449116081
2026-09-04,2012,83.85,79,253403494
2026-09-04,2013,79.39,24,158825012
2026-09-04,2014,50.77,103,729019612
2026-09-04,2015,88.11,151,512535787
2026-09-04,2017,61.55,66,275100933
2026-09-04,2020,50.78,53,135645251
2026-09-04,2022,40.540000000000006,33,136766872
2026-09-04,2023,79.25,120,1443779732
2026-09-04,2024,83.02,13,80956652
2026-09-04,2025,63.43,31,109552576
2026-09-04,2027,78.32,367,2024636481
2026-09-04,2028,83.42999999999999,39,271812883
2026-09-04,2029,72.08,28,231559102
2026-09-04,2030,53.94,50,151378622
2026-09-04,2031,58.42,61,187657571
2026-09-04,2032,59.6,43,77827373
2026-09-04,2033,77.61,29,62642053
2026-09-04,2034,50.480000000000004,106,267075375
2026-09-04,2035,96.59,23,338122454
2026-09-04,2038,54.239999999999995,28,105338366
2026-09-04,2049,70.62,116,249901283
2026-09-04,2052R,10.19,2,934784
2026-09-04,2056,93.38,44,98067509
2026-09-04,2058,25.96,63,79348929
2026-09-04,2059,66.07000000000001,34,62982230
2026-09-04,2060,87.22,4,31173065
2026-09-04,2061,48.95,25,28098147
2026-09-04,2062,62.19,42,124429807
2026-09-04,2063,52.709999999999994,19,25362342
2026-09-04,2064,83.08,30,57606741
2026-09-04,2065,52.24,17,33193134
2026-09-04,2066,68.77000000000001,19,30575400
2026-09-04,2067,56.54,12,25527966
2026-09-04,2068,100.0,1,60068043
2026-09-04,2069,63.379999999999995,46,105491933
2026-09-04,2070,62.63,19,26177800
2026-09-04,2071,85.15,25,58805364
2026-09-04,2072,74.71,26,143478537
2026-09-04,2073,75.21000000000001,15,20686200
2026-09-04,2101,64.89,133,476398651
2026-09-04,2102,81.57000000000001,65,386232195
2026-09-04,2103,59.11,122,488224216
2026-09-04,2104,44.97,198,443087823
2026-09-04,2105,80.72,315,2617495822
2026-09-04,2106,79.92,158,763302984
2026-09-04,2107,64.26,72,195159517
2026-09-04,2108,71.1,96,350194453
2026-09-04,2109,74.67,71,208665780
2026-09-04,2113,0.0,0,0
2026-09-04,2114,65.36,18,50990924
2026-09-04,2115,70.88,37,74009982
2026-09-04,2201,63.980000000000004,109,684774729
2026-09-04,2204,74.0,64,409761821
2026-09-04,2206,85.27,102,659893496
2026-09-04,2207,89.81,115,500407168
2026-09-04,2208,54.82000000000001,146,699023948
2026-09-04,2211,81.14,59,338524386
2026-09-04,2221,68.24,7,28890013
2026-09-04,2226,100.0,1,75000000
2026-09-04,2227,93.50999999999999,11,280532000
2026-09-04,2228,55.88,13,44589344
2026-09-04,2229,41.04,1,600000
2026-09-04,2230,46.44,26,31609826
2026-09-04,2231,65.63,29,89238301
2026-09-04,2233,41.67,11,25134369
2026-09-04,2235,83.9,12,30106920
2026-09-04,2236,73.1,23,46438186
2026-09-04,2237,77.27,23,99662428
2026-09-04,2239,80.0,17,94183305
2026-09-04,2241,41.980000000000004,32,43929817
2026-09-04,2243,68.49,36,53004275
2026-09-04,2245,80.21,12,28591593
2026-09-04,2246,68.52999999999999,3,29212989
2026-09-04,2247,76.68,14,61903611
2026-09-04,2248,77.66,16,36977520
2026-09-04,2249,70.75,13,18074814
2026-09-04,2250,51.37,4,18697678
2026-09-04,2252,80.69999999999999,19,86047568
2026-09-04,2254,93.6,16,59826820
2026-09-04,2255,80.15,20,48847828
2026-09-04,2256,58.26,16,22744171
2026-09-04,2258,93.86999999999999,53,1644352410
2026-09-04,2301,81.7,468,1892672187
2026-09-04,2302,61.15,18,101729550
2026-09-04,2303,73.62,1188,9256889304
2026-09-04,2305,63.17,26,129958536
2026-09-04,2308,80.65,567,2095468034
2026-09-04,2312,48.849999999999994,213,736091556
2026-09-04,2313,61.54,219,759539087
2026-09-04,2314,11.49,14,12501424
2026-09-04,2316,64.39999999999999,44,117720597
2026-09-04,2317,69.36,1435,9765299126
2026-09-04,2318,27.0,15,28641956
2026-09-04,2321,71.34,3,21598737
2026-09-04,2323,46.24,213,503894664
2026-09-04,2324,65.16,618,2872511307
2026-09-04,2326,12.69,6,5130105
2026-09-04,2327,66.53,349,1370090136
2026-09-04,2328,40.95,61,212312181
2026-09-04,2329,50.199999999999996,68,330874775
2026-09-04,2330,87.49,2631,22692595122
2026-09-04,2331,58.91,68,328449053
2026-09-04,2332,34.43,100,207486138
2026-09-04,2333,29.020000000000003,56,80672296
2026-09-04,2335,35.58,13,17614719
2026-09-04,2337,40.14,294,797887743
2026-09-04,2338,46.46,53,170473332
2026-09-04,2340,38.29,57,168035632
2026-09-04,2341,86.94,1,5957271
2026-09-04,2342,37.38999999999999,13,58858090
2026-09-04,2344,67.97,525,3209451883
2026-09-04,2345,71.13,225,399213379
2026-09-04,2347,88.77,254,1481007327
2026-09-04,2348,68.97999999999999,28,104800059
2026-09-04,2348A,65.86,6,19763000
2026-09-04,2349,29.009999999999998,122,201426514
2026-09-04,2351,76.44000000000001,74,149447440
2026-09-04,2352,47.949999999999996,204,758220049
2026-09-04,2353,37.82,363,1153167720
2026-09-04,2354,49.33,132,698107489
2026-09-04,2355,40.8,98,162256075
2026-09-04,2356,74.51,392,2673846418
2026-09-04,2357,75.03,220,557544369
2026-09-04,2358,27.990000000000002,17,38253524
2026-09-04,2359,48.48,39,83168378
2026-09-04,2360,70.83,190,301305167
2026-09-04,2361,52.959999999999994,6,24655891
2026-09-04,2362,80.96,113,503942990
2026-09-04,2363,34.71,60,178843975
2026-09-04,2364,57.480000000000004,12,30120953
2026-09-04,2364A,0.0,0,0
2026-09-04,2365,23.72,28,52586577
2026-09-04,2367,28.64,90,202410350
2026-09-04,2368,77.58,129,411742357
2026-09-04,2369,31.759999999999998,53,120815463
2026-09-04,2371,47.589999999999996,285,1024142547
2026-09-04,2373,87.27,27,206176188
2026-09-04,2374,26.139999999999997,41,88418219
2026-09-04,2375,24.45,20,26597353
2026-09-04,2376,71.91,161,481876204
2026-09-04,2377,67.38,185,569514337
2026-09-04,2378,33.75,25,47636189
2026-09-04,2379,73.64999999999999,200,379807633
2026-09-04,2380,35.86,8,21520529
2026-09-04,2381,0.0,0,0
2026-09-04,2382,85.07000000000001,512,3495357622
2026-09-04,2383,68.34,136,244970159
2026-09-04,2384,28.02,329,574142593
2026-09-04,2385,74.08,173,567400715
2026-09-04,2387,58.23,30,113734978
2026-09-04,2388,71.74000000000001,75,399302014
2026-09-04,2390,38.82,24,74824424
2026-09-04,2392,50.88,60,260762906
2026-09-04,2393,67.71000000000001,127,300302534
2026-09-04,2395,85.11,207,740007724
2026-09-04,2396,45.519999999999996,239,581390152
2026-09-04,2397,69.21000000000001,17,79244418
2026-09-04,2398,36.57,47,151093894
2026-09-04,2399,32.34,38,57622062
2026-09-04,2401,41.61,96,246436511
2026-09-04,2402,37.88,50,116571763
2026-09-04,2404,53.17,70,101396875
2026-09-04,2405,24.39,44,83845666
2026-09-04,2406,24.11,56,84722830
2026-09-04,2407,37.87,178,278465096
2026-09-04,2408,82.69000000000001,320,2853962991
2026-09-04,2409,47.370000000000005,907,3576508185
2026-09-04,2410,36.35,51,58207770
2026-09-04,2412,79.09,519,6136796260
2026-09-04,2413,57.96,26,73846172
2026-09-04,2414,59.42,44,96130191
2026-09-04,2415,63.7,20,57340936
2026-09-04,2417,41.88,19,65870174
2026-09-04,2418,47.8,137,489241562
2026-09-04,2419,64.78,15,208194341
2026-09-04,2420,48.34,37,73821645
2026-09-04,2421,64.35,98,184723554
2026-09-04,2423,75.89,33,110104026
2026-09-04,2424,80.85000000000001,6,48185079
2026-09-04,2425,46.64,21,45023468
2026-09-04,2426,49.65,58,149308614
2026-09-04,2427,53.6,15,106158106
2026-09-04,2428,59.370000000000005,28,76089655
2026-09-04,2429,48.39,14,41386193
2026-09-04,2430,63.269999999999996,24,73936937
2026-09-04,2431,42.29,16,46935201
2026-09-04,2432,77.47000000000001,9,47931363
2026-09-04,2433,78.97000000000001,18,114125397
2026-09-04,2434,78.19,3,28933763
2026-09-04,2435,32.62,10,24390870
2026-09-04,2436,26.049999999999997,44,57543848
2026-09-04,2438,58.540000000000006,21,41688953
2026-09-04,2439,30.74,55,76469926
2026-09-04,2440,70.27999999999999,26,97785381
2026-09-04,2441,68.57,88,390222325
2026-09-04,2442,55.400000000000006,55,180249503
2026-09-04,2443,55.25,45,83395248
2026-09-04,2444,27.480000000000004,21,27939699
2026-09-04,2445,15.7,7,7570343
2026-09-04,2449,60.769999999999996,269,780567086
2026-09-04,2450,76.82,17,198444831
2026-09-04,2451,71.34,66,307803769
2026-09-04,2453,47.9,15,47921657
2026-09-04,2454,73.61,504,1180939273
2026-09-04,2455,57.11,80,107462932
2026-09-04,2457,29.35,55,124743836
2026-09-04,2458,57.39,84,174482437
2026-09-04,2459,53.32000000000001,33,56324266
2026-09-04,2460,58.1,20,98329241
2026-09-04,2461,45.46,54,87270395
2026-09-04,2462,55.99,36,84471606
2026-09-04,2464,55.67,53,121889927
2026-09-04,2465,44.69,23,41990725
2026-09-04,2466,87.15,49,151197720
2026-09-04,2467,69.94,56,113198903
2026-09-04,2468,51.690000000000005,4,36170563
2026-09-04,2471,24.4,16,11541099
2026-09-04,2472,57.95,49,95512622
2026-09-04,2474,71.26,90,384041424
2026-09-04,2475,71.16,1102,4612150786
2026-09-04,2476,67.87,61,149452549
2026-09-04,2477,73.45,40,116516122
2026-09-04,2478,56.6,50,81933557
2026-09-04,2479,32.42,6,12240871
2026-09-04,2480,31.48,35,33496426
2026-09-04,2481,61.28,78,234233187
2026-09-04,2482,40.59,13,31623755
2026-09-04,2483,62.59,28,67553387
2026-09-04,2484,22.77,32,36327865
2026-09-04,2485,23.36,38,74256645
2026-09-04,2486,39.41,55,94939102
2026-09-04,2488,52.519999999999996,24,42022150
2026-09-04,2489,30.25,78,184582047
2026-09-04,2490,21.41,30,34908712
2026-09-04,2491,76.79,28,62988207
2026-09-04,2492,62.58,64,303697571
2026-09-04,2493,49.989999999999995,34,63411082
2026-09-04,2494,81.48,10,33813952
2026-09-04,2495,50.459999999999994,46,138095759
2026-09-04,2496,49.57,9,9469641
2026-09-04,2497,65.78999999999999,33,86142985
2026-09-04,2498,39.61,142,331516276
2026-09-04,2499,44.18,81,203823104
2026-09-04,2501,77.47,156,898573558
2026-09-04,2504,75.07000000000001,204,885923961
2026-09-04,2505,79.95,69,303869950
2026-09-04,2506,77.14,76,298634087
2026-09-04,2509,69.83,45,156865312
2026-09-04,2511,80.61,293,1308893599
2026-09-04,2512,34.23,96,167810464
2026-09-04,2514,88.06,51,347681261
2026-09-04,2515,60.330000000000005,315,970446187
2026-09-04,2516,72.77,62,164698038
2026-09-04,2520,74.41000000000001,100,453690971
2026-09-04,2521,35.260000000000005,57,112766509
2026-09-04,2523,44.7,58,102026835
2026-09-04,2524,93.22,37,341242556
2026-09-04,2525,31.79,172,206956869
2026-09-04,2527,80.72,34,218239769
2026-09-04,2528,84.48,88,368392099
2026-09-04,2530,85.94,145,723204171
2026-09-04,2533,38.32,37,58632547
2026-09-04,2534,72.75,112,345050894
2026-09-04,2535,60.9,65,164975524
2026-09-04,2536,78.30000000000001,82,260666403
2026-09-04,2537,60.77,72,182701056
2026-09-04,2538,74.09,129,329808710
2026-09-04,2539,86.82000000000001,124,1036002769
2026-09-04,2540,91.02999999999999,81,860267277
2026-09-04,2542,66.39,233,1429689844
2026-09-04,2543,71.3,73,377016939
2026-09-04,2545,76.53,41,290708267
2026-09-04,2546,62.76,20,81939231
2026-09-04,2547,70.78999999999999,189,732956631
2026-09-04,2548,49.620000000000005,99,166597398
2026-09-04,2553,18.9,13,15446133
2026-09-04,2566,0.0,0,0
2026-09-04,2569,83.38000000000001,2,9634000
2026-09-04,2572,83.39,2,3028800
2026-09-04,2591,0.0,0,0
2026-09-04,2592,90.42999999999999,4,9490283
2026-09-04,2596,72.34,29,72362736
2026-09-04,2597,81.42,41,253041598
2026-09-04,2599,66.04,41,65075850
2026-09-04,2601,31.63,102,260961769
2026-09-04,2603,75.5,371,1635137410
2026-09-04,2605,54.16,111,317146952
2026-09-04,2606,78.93,119,667139871
2026-09-04,2607,77.92999999999999,91,415957394
2026-09-04,2608,76.49000000000001,68,357272284
2026-09-04,2609,61.769999999999996,297,2157506497
2026-09-04,2610,73.07,548,4491441218
2026-09-04,2611,48.22,27,91176838
2026-09-04,2612,75.82,16,149777469
2026-09-04,2613,55.88,28,82983344
2026-09-04,2614,46.8,45,153244889
2026-09-04,2615,89.62,284,2515553779
2026-09-04,2616,44.75,17,61455588
2026-09-04,2617,63.96,62,266985900
2026-09-04,2618,82.49,663,4456062983
2026-09-04,2622,0.0,0,0
2026-09-04,2626,0.0,0,0
2026-09-04,2630,64.19,13,134480801
2026-09-04,2633,86.91,293,4892666835
2026-09-04,2634,49.5,70,466478491
2026-09-04,2636,43.88,35,62267445
2026-09-04,2637,83.68,146,624739979
2026-09-04,2639,99.01,2,99010131
2026-09-04,2640,73.8,25,43746901
2026-09-04,2641,28.91,49,95565593
2026-09-04,2642,60.38,7,57645500
2026-09-04,2643,63.97,9,22392688
2026-09-04,2644,80.41,35,66712052
2026-09-04,2645,80.92999999999999,30,303214166
2026-09-04,2646,65.51,139,1972008875
2026-09-04,2701,86.32,36,388533284
2026-09-04,2702,73.71,18,115464413
2026-09-04,2704,88.72,70,325609269
2026-09-04,2705,66.61,43,127478446
2026-09-04,2706,85.32,57,426687577
2026-09-04,2707,60.9,17,77617965
2026-09-04,2712,90.8,19,95352117
2026-09-04,2714,0.0,0,0
2026-09-04,2717,0.0,0,0
2026-09-04,2718,88.24,16,77285628
2026-09-04,2719,90.67,4,62976831
2026-09-04,2720,61.03,27,48836674
2026-09-04,2722,87.18,31,124854610
2026-09-04,2723,69.66,40,125423005
2026-09-04,2724,84.77,10,50580204
2026-09-04,2726,65.23,16,24748117
2026-09-04,2727,38.2,33,31697464
2026-09-04,2729,67.77,13,29171235
2026-09-04,2730,86.67,2,32256232
2026-09-04,2731,42.59,21,39746285
2026-09-04,2732,59.07,19,27481603
2026-09-04,2733,77.51,8,19069035
2026-09-04,2734,38.94,13,22306916
2026-09-04,2735,0.0,0,0
2026-09-04,2736,55.949999999999996,17,44763944
2026-09-04,2738,97.88,6,65966434
2026-09-04,2739,73.83,20,67589606
2026-09-04,2740,72.53,2,12157812
2026-09-04,2741,64.85,8,14654937
2026-09-04,2743,53.74,9,25166475
2026-09-04,2745,51.28,5,17338634
2026-09-04,2748,61.37,6,64935826
2026-09-04,2749,75.15,16,15633907
2026-09-04,2750,98.53,18,59126313
2026-09-04,2751,60.32,1,11970487
2026-09-04,2752,63.690000000000005,16,17006267
2026-09-04,2753,54.64,19,36429349
2026-09-04,2754,73.08000000000001,6,34284600
2026-09-04,2755,66.74,16,31298453
2026-09-04,2756,71.57,13,17609694
2026-09-04,2758,73.57000000000001,13,15074853
2026-09-04,2759,100.0,1,16200000
2026-09-04,2760,88.69,6,11530811
2026-09-04,2761,57.629999999999995,9,9996315
2026-09-04,2762,85.89,22,96650567
2026-09-04,2801,77.89,1312,9394828549
2026-09-04,2807,0.0,0,0
2026-09-04,2811,34.5,66,100957396
2026-09-04,2812,58.75,765,3538967756
2026-09-04,2816,81.0,36,181178348
2026-09-04,2820,65.8,149,883882773
2026-09-04,2825,5.69,1,714440
2026-09-04,2827,36.75,31,47642245
2026-09-04,2831,62.06,167,740439079
2026-09-04,2832,69.31,52,175774238
2026-09-04,2834,60.459999999999994,1432,6288688800
2026-09-04,2836,85.55,174,1590084614
2026-09-04,2836A,38.95,8,15580000
2026-09-04,2838,90.52,257,3929694563
2026-09-04,2838A,68.71,42,137469144
2026-09-04,2841,57.39,179,551742377
2026-09-04,2845,75.62,610,3679619769
2026-09-04,2849,98.44,57,1927528269
2026-09-04,2850,67.82,92,214322304
2026-09-04,2851,71.36999999999999,123,571425027
2026-09-04,2852,66.85,107,201404341
2026-09-04,2855,76.61999999999999,238,1227322343
2026-09-04,2880,81.97,1124,11524052343
2026-09-04,2881,86.72,1020,12151989314
2026-09-04,2881A,90.5,68,543111597
2026-09-04,2881B,94.89,69,632691243
2026-09-04,2881C,84.94,52,283196065
2026-09-04,2882,85.93,1249,12607022052
2026-09-04,2882A,94.94,83,791253583
2026-09-04,2882B,95.98,60,671983437
2026-09-04,2883,69.03999999999999,1912,11723897516
2026-09-04,2883B,66.2,397,1047714297
2026-09-04,2884,74.4,2181,13189390551
2026-09-04,2885,82.8,1275,11040650138
2026-09-04,2886,83.38,818,12371589939
2026-09-04,2887,75.58,2974,18985063694
2026-09-04,2887E,86.01,59,430166963
2026-09-04,2887F,89.49000000000001,33,268545669
2026-09-04,2887G,47.31,23,35500822
2026-09-04,2887H,70.58,61,155087047
2026-09-04,2887I,73.7,577,2282748937
2026-09-04,2887Z1,89.77,25,269352761
2026-09-04,2889,72.57000000000001,355,2637990059
2026-09-04,2890,81.1,1590,11989553999
2026-09-04,2891,81.88,1872,16115503621
2026-09-04,2891B,95.9,38,319712074
2026-09-04,2891C,93.69,22,156169449
2026-09-04,2892,72.02,1699,10359555729
2026-09-04,2897,86.47000000000001,349,2426141892
2026-09-04,2897B,83.33,60,208352885
2026-09-04,2901,79.14,20,57822668
2026-09-04,2902,47.71,41,70110989
2026-09-04,2903,80.03999999999999,164,1134418358
2026-09-04,2904,54.260000000000005,9,42243619
2026-09-04,2905,84.44,129,937823399
2026-09-04,2906,65.17999999999999,36,136336433
2026-09-04,2908,92.13000000000001,54,469861942
2026-09-04,2910,96.61999999999999,40,169527406
2026-09-04,2911,45.97,20,48352981
2026-09-04,2912,84.26,148,876288328
2026-09-04,2913,57.47,146,454147897
2026-09-04,2915,69.65,190,769346181
2026-09-04,2916,58.94,18,38103667
2026-09-04,2920,35.77,1,4448825
2026-09-04,2923,99.53,16,1732438965
2026-09-04,2924,89.53999999999999,9,46601590
2026-09-04,2926,74.59,14,35352432
2026-09-04,2929,31.94,19,34996987
2026-09-04,2936,99.50999999999999,6,75691149
2026-09-04,2937,84.56,20,36825876
2026-09-04,2938,79.98,7,16109489
2026-09-04,2939,76.14,27,34688939
2026-09-04,2940,56.47,18,14228174
2026-09-04,2941,66.47,14,10233093
2026-09-04,2942,90.71000000000001,10,54436459
2026-09-04,2945,83.48,6,56352917
2026-09-04,2947,62.78,9,14846759
2026-09-04,2948,80.33,15,25712388
2026-09-04,2949,81.77,16,25059593
2026-09-04,3001,19.55,16,14883022
2026-09-04,3002,64.9,20,66208722
2026-09-04,3003,61.45,46,95678861
2026-09-04,3004,59.08,17,38057764
2026-09-04,3005,73.01,121,456206134
2026-09-04,3006,58.480000000000004,88,174394905
2026-09-04,3008,57.12,55,74730634
2026-09-04,3010,63.06,79,163685321
2026-09-04,3011,35.65,26,46232773
2026-09-04,3013,45.69,29,93754949
2026-09-04,3014,31.13,40,51696119
2026-09-04,3015,63.53,55,118990500
2026-09-04,3016,70.15,33,204208464
2026-09-04,3017,68.66,148,270914021
2026-09-04,3018,64.28,6,48461639
2026-09-04,3019,40.87,49,114166526
2026-09-04,3020,99.45,1,122032222
2026-09-04,3021,70.62,19,66885720
2026-09-04,3022,65.72,42,116096392
2026-09-04,3023,69.42,102,166733706
2026-09-04,3024,50.93,90,141223824
2026-09-04,3025,23.22,11,13186966
2026-09-04,3026,55.010000000000005,73,91285107
2026-09-04,3027,42.550000000000004,30,54979599
2026-09-04,3028,43.57,49,103431893
2026-09-04,3029,42.279999999999994,35,70647721
2026-09-04,3030,58.489999999999995,50,138205111
2026-09-04,3031,59.95,19,103864188
2026-09-04,3032,52.04,26,58977357
2026-09-04,3033,40.88,104,214405299
2026-09-04,3034,71.55,215,435497320
2026-09-04,3035,29.419999999999998,38,76713632
2026-09-04,3036,82.77,228,1052572611
2026-09-04,3037,77.69,403,1277377272
2026-09-04,3038,41.870000000000005,32,65946606
2026-09-04,3039,33.28,23,22098596
2026-09-04,3040,67.89999999999999,16,44973646
2026-09-04,3041,25.380000000000003,15,35609868
2026-09-04,3042,53.730000000000004,96,184345682
2026-09-04,3043,19.700000000000003,7,7683712
2026-09-04,3044,79.63,185,418704866
2026-09-04,3045,92.67,376,3450994813
2026-09-04,3046,55.57,14,43608633
2026-09-04,3047,20.0,28,44996718
2026-09-04,3048,48.69,49,131434291
2026-09-04,3049,46.64,69,374203319
2026-09-04,3050,50.849999999999994,30,78840831
2026-09-04,3051,33.9,28,56650233
2026-09-04,3052,58.07,66,135462584
2026-09-04,3053,54.35,6,4327069
2026-09-04,3054,87.89,13,70905748
2026-09-04,3055,64.64,29,74354966
2026-09-04,3056,33.4,71,160616758
2026-09-04,3057,34.480000000000004,8,23413950
2026-09-04,3058,21.950000000000003,32,44332054
2026-09-04,3059,24.34,47,74958594
2026-09-04,3060,20.55,29,28297977
2026-09-04,3062,23.46,60,77500644
2026-09-04,3064,63.47,3,8260290
2026-09-04,3065,83.62,33,153793497
2026-09-04,3066,71.21000000000001,13,59170634
2026-09-04,3067,71.33,4,14270812
2026-09-04,3069,35.56,1,1066900
2026-09-04,3070,51.25,5,3730230
2026-09-04,3071,58.220000000000006,11,64059198
2026-09-04,3072,0.0,0,0
2026-09-04,3073,57.400000000000006,20,22688803
2026-09-04,3075,70.68,4,5500440
2026-09-04,3076,53.02,1,1682000
2026-09-04,3077,0.0,0,0
2026-09-04,3078,36.59,51,83235954
2026-09-04,3079,32.06,12,15284927
2026-09-04,3081,48.93,40,49809595
2026-09-04,3082,0.0,0,0
2026-09-04,3083,56.17,8,48595480
2026-09-04,3084,0.0,0,0
2026-09-04,3085,89.64,4,61879589
2026-09-04,3086,85.25,25,232556013
2026-09-04,3087,97.95,1,50259277
2026-09-04,3088,48.27,28,54564920
2026-09-04,3090,61.03,50,175530208
2026-09-04,3091,0.0,0,0
2026-09-04,3092,37.83,23,40363522
2026-09-04,3093,76.53,17,111109903
2026-09-04,3094,16.810000000000002,10,13982512
2026-09-04,3095,54.410000000000004,4,7989342
2026-09-04,3096,50.1,7,11443476
2026-09-04,3097,86.94,15,65293833
2026-09-04,3098,0.0,0,0
2026-09-04,3099,37.620000000000005,68,84775157
2026-09-04,3105,52.78,92,223818469
2026-09-04,3114,51.81,19,33761580
2026-09-04,3115,86.25,10,62280095
2026-09-04,3116,83.52,1,2275000
2026-09-04,3117,56.43000000000001,8,12867218
2026-09-04,3118,37.46,14,12163385
2026-09-04,3122,26.58,10,10844364
2026-09-04,3126,44.06,14,21486231
2026-09-04,3128,31.15,10,14749673
2026-09-04,3130,55.92,10,18567142
2026-09-04,3131,48.67,13,14720729
2026-09-04,3133,63.269999999999996,14,17255800
2026-09-04,3135,47.94,17,46716303
2026-09-04,3137,0.0,0,0
2026-09-04,3138,29.09,14,16415454
2026-09-04,3141,31.75,27,23968975
2026-09-04,3142,51.28,71,104291431
2026-09-04,3146,0.0,0,0
2026-09-04,3147,55.21,13,24127607
2026-09-04,3149,25.85,56,74044109
2026-09-04,3150,54.870000000000005,12,24356912
2026-09-04,3151,36.97,2,1528267
2026-09-04,3152,43.75,15,17081894
2026-09-04,3158,36.06,11,11067416
2026-09-04,3159,28.6,2,1671007
2026-09-04,3161,95.15,17,31009696
2026-09-04,3162,60.99,28,94147938
2026-09-04,3163,28.54,24,27018663
2026-09-04,3164,55.25,35,47536948
2026-09-04,3166,96.38,2,22532045
2026-09-04,3167,53.3,34,48445897
2026-09-04,3168,75.44,20,56663647
2026-09-04,3169,36.43,12,23069500
2026-09-04,3171,76.93,5,25480112
2026-09-04,3176,36.71,32,51153836
2026-09-04,3177,75.32,2,3094000
2026-09-04,3178,65.78,11,29640683
2026-09-04,3179,30.35,4,2989448
2026-09-04,3184,57.410000000000004,18,36217021
2026-09-04,3185,0.0,0,0
2026-09-04,3186,77.49,2,23249678
2026-09-04,3188,75.59,43,142957872
2026-09-04,3189,71.44,101,376542065
2026-09-04,3190,74.69,5,10688525
2026-09-04,3191,54.349999999999994,9,23698905
2026-09-04,3192,0.0,0,0
2026-09-04,3193,0.0,0,0
2026-09-04,3194,79.28999999999999,8,11035112
2026-09-04,3196,0.0,0,0
2026-09-04,3202,24.59,20,31835838
2026-09-04,3205,66.31,8,44809002
2026-09-04,3206,55.03,22,32439791
2026-09-04,3207,38.57,22,25627995
2026-09-04,3208,46.49,1,1406128
2026-09-04,3209,42.58,61,100282496
2026-09-04,3211,50.209999999999994,44,77584013
2026-09-04,3212,0.0,0,0
2026-09-04,3213,29.23,16,17167120
2026-09-04,3216,0.0,0,0
2026-09-04,3217,41.64,22,37540798
2026-09-04,3218,55.879999999999995,18,47364669
2026-09-04,3219,79.82,7,57301211
2026-09-04,3221,24.869999999999997,31,26124273
2026-09-04,3222,0.0,0,0
2026-09-04,3223,0.0,0,0
2026-09-04,3224,71.86,28,56186417
2026-09-04,3226,87.31,25,56270361
2026-09-04,3227,40.07,50,60900255
2026-09-04,3228,24.3,14,17490557
2026-09-04,3229,70.13,5,45080254
2026-09-04,3230,53.81,20,46304154
2026-09-04,3231,69.42,529,2208098227
2026-09-04,3232,58.37,21,27191845
2026-09-04,3233,0.0,0,0
2026-09-04,3234,36.21,26,40382691
2026-09-04,3236,30.03,16,31537317
2026-09-04,3237,0.0,0,0
2026-09-04,3239,94.47,1,538136
2026-09-04,3240,99.94,1,33475122
2026-09-04,3252,78.9,23,39616545
2026-09-04,3257,43.64,11,34855972
2026-09-04,3258,10.19,23,27933887
2026-09-04,3259,71.00999999999999,26,51826607
2026-09-04,3260,35.18,70,117733818
2026-09-04,3264,71.84,125,352250757
2026-09-04,3265,66.8,22,91039661
2026-09-04,3266,90.46,29,318776321
2026-09-04,3267,29.55,3,5043705
2026-09-04,3268,34.510000000000005,10,11983845
2026-09-04,3272,50.31,11,30784339
2026-09-04,3274,74.43,6,4214730
2026-09-04,3276,58.54,12,40818084
2026-09-04,3278,0.0,0,0
2026-09-04,3279,0.0,0,0
2026-09-04,3280,100.0,1,74160054
2026-09-04,3283,49.629999999999995,5,3304827
2026-09-04,3284,70.04,20,76109656
2026-09-04,3285,65.16,19,27855755
2026-09-04,3286,0.0,0,0
2026-09-04,3287,58.64,11,25795810
2026-09-04,3288,48.2,5,7898078
2026-09-04,3289,26.689999999999998,26,23160622
2026-09-04,3290,54.74,32,49408964
2026-09-04,3293,55.41,79,156187550
2026-09-04,3294,51.760000000000005,23,68358359
2026-09-04,3295,0.0,0,0
2026-09-04,3296,76.67,32,74174114
2026-09-04,3297,50.45,13,18197710
2026-09-04,3301,79.22999999999999,40,98518555
2026-09-04,3302,0.0,0,0
2026-09-04,3303,48.17,33,45340951
2026-09-04,3304,33.550000000000004,7,4721131
2026-09-04,3305,42.98,27,61819466
2026-09-04,3306,48.8,8,24706101
2026-09-04,3308,61.78,8,37074317
2026-09-04,3309,77.1,2,2323411
2026-09-04,3310,82.14,32,61575663
2026-09-04,3311,58.38,20,58409179
2026-09-04,3312,44.81,19,81864511
2026-09-04,3313,76.00999999999999,20,168106275
2026-09-04,3317,31.97,19,28782269
2026-09-04,3318,56.800000000000004,19,29689035
2026-09-04,3320,0.0,0,0
2026-09-04,3321,47.51,21,40937502
2026-09-04,3322,35.29,27,48919704
